ID_CLIENT;ORIGINE_LEAD;SOURCE_LEAD;NIVEAU_LEAD;QUALITE_LEAD;CONTACT_PAR_MAIL;CONTACT_PAR_TELEPHONE;STATUT_ACTUEL;CONVERTI;NB_VISITES;DUREE_SUR_SITEWEB;NB_PAGES_VUES_PAR_VISITE;DERNIERE_ACTIVITE;DERNIERE_ACTIVITE_NOTABLE;PAYS;VILLE;SPECIALISATION;TAGS;INDEX_ACTIVITE;INDEX_PROFIL;SCORE_ACTIVITE;SCORE_PROFIL;ANNONCE_VUE;MAGAZINE;ARTICLE_JOURNAL;FORUM;JOURNAUX;PUB_DIGITALE;RECOMMANDATION;Comment avez-vous entendu parler de nous ?;Souhaites-tu recevoir plus d'infos sur notre cours ?;Souhaites-tu recevoir des mises à jour sur nos programmes ?;Souhaites-tu recevoir des mises à jour par message privé ?;Souhaites-tu payer par chèque ?;Souhaites-tu recevoir une copie de notre livre blanc ?
655492;Soumission landing page;Direct Traffic;;;Non;Non;;0;4.0;1447;4.0;SMS envoyé;Modifié;India;Autres villes métropolitaines;Operations Management;;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
621055;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;2.0;846;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Désactivé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
603462;API;Google;;;Non;Non;;0;2.0;32;1.0;Conversation Chat;Modifié;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
649028;Soumission landing page;Organic Search;Select;;Non;Non;Sans emploi;0;4.0;61;4.0;Email ouvert;Modifié;India;Select;International Business;;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
594083;Soumission landing page;Organic Search;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;4.0;3;4.0;SMS envoyé;SMS envoyé;India;Autres villes métropolitaines;Travel and Tourism;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
583728;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
642248;Formulaire Lead Add;Welingak Website;Etudiant;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Autres villes de Maharashtra;Human Resource Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
618713;API;Olark Chat;Select;;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
630568;API;Google;;;Non;Non;;0;3.0;254;3.0;Page visitée sur le site;Page visitée sur le site;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
634850;API;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;1814;2.0;SMS envoyé;Modifié;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
584197;API;Organic Search;;;Non;Non;;0;6.0;371;3.0;Email ouvert;Modifié;India;;;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
645378;Soumission landing page;Google;Select;;Non;Non;Sans emploi;0;3.0;172;3.0;Formulaire soumis sur le site;Modifié;India;Autres villes;IT Projects Management;Diplôme en cours;Faible;Moyen;10.0;13.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
579930;Soumission landing page;Direct Traffic;Lead potentiel;;Non;Non;Sans emploi;0;4.0;282;1.33;Page visitée sur le site;Page visitée sur le site;India;Mumbai;Business Administration;Déjà un étudiant;Moyen;Elevé;14.0;20.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
609871;API;Organic Search;Select;Pas sur;Non;Non;Sans emploi;0;5.0;110;5.0;SMS envoyé;SMS envoyé;India;Mumbai;Hospitality Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
606530;Soumission landing page;Google;;;Non;Non;;0;3.0;493;3.0;Email ouvert;Email ouvert;India;Thane et sa périphérie;Operations Management;;;;;;Non;Non;Non;Non;Non;Non;Non;Réseaux sociaux;Non;Non;Non;Non;Non
651501;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Conversation Chat;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
637936;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;4.0;985;2.0;SMS envoyé;SMS envoyé;India;Autres villes;Healthcare Management;Reviendra après avoir lu le courriel;Moyen;Moyen;13.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
628756;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Email ouvert;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
582845;API;Direct Traffic;Select;Pas du tout pertinent;Non;Non;Sans emploi;0;5.0;559;5.0;Conversation Chat;Modifié;India;Select;Finance Management;Intéressé par d'autres cours;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
582217;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Email ouvert;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
623831;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;9.0;404;3.0;Page visitée sur le site;Page visitée sur le site;India;Autres villes;E-COMMERCE;Numéro non fourni;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
653763;Soumission landing page;Google;;;Non;Non;;0;4.0;353;4.0;Email ouvert;Email ouvert;India;Autres villes;E-COMMERCE;;Moyen;Moyen;14.0;13.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
617545;API;Olark Chat;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Etudiant;0;0.0;0;0.0;Conversation Chat;Conversation Chat;;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
639020;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;4.0;1279;2.0;SMS envoyé;SMS envoyé;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
641725;Soumission landing page;Organic Search;Select;;Non;Non;Sans emploi;0;8.0;275;4.0;Email ouvert;Email ouvert;India;Autres villes de Maharashtra;Rural and Agribusiness;Intéressé par d'autres cours;Moyen;Moyen;15.0;14.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
587496;Soumission landing page;Organic Search;Select;Pas sur;Non;Non;Sans emploi;0;4.0;367;4.0;SMS envoyé;SMS envoyé;India;Mumbai;Banking, Investment And Insurance;Appelé;Moyen;Elevé;14.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
645155;API;Direct Traffic;;;Non;Non;;0;3.0;533;1.5;Email ouvert;Modifié;India;;;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
649080;API;Olark Chat;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
593504;Soumission landing page;Direct Traffic;Select;Très pertinent;Non;Non;Sans emploi;1;2.0;1153;2.0;SMS envoyé;SMS envoyé;India;Autres villes de Maharashtra;Business Administration;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
651023;API;Organic Search;Select;;Non;Non;Sans emploi;0;2.0;602;2.0;Email ouvert;Email ouvert;India;Select;Select;Appelé;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
601282;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;5.0;1145;5.0;Email ouvert;Modifié;India;Autres villes;Operations Management;Intéressé par d'autres cours;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
649066;Soumission landing page;Direct Traffic;Lead potentiel;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;321;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;20.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
641916;API;Google;;;Non;Non;;0;10.0;85;5.0;Email ouvert;Modifié;India;;;Intéressé par d'autres cours;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
621121;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Modifié;;Thane et sa périphérie;Human Resource Management;Fermé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
593476;Soumission landing page;Organic Search;;;Non;Non;;0;6.0;170;3.0;Injoignable;Injoignable;India;Autres villes de Maharashtra;Retail Management;;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
619821;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;3.0;500;3.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
655162;Soumission landing page;Direct Traffic;;;Non;Non;;0;2.0;13;2.0;Email ouvert;Email ouvert;India;Mumbai;Banking, Investment And Insurance;;Moyen;Elevé;13.0;18.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
618414;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;3.0;128;3.0;Email ouvert;Email ouvert;India;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
631712;API;Olark Chat;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Mumbai;Supply Chain Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
621941;Soumission landing page;Direct Traffic;;;Non;Non;;1;2.0;367;2.0;SMS envoyé;SMS envoyé;India;Autres villes;Operations Management;;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
654123;API;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;5.0;4;1.67;Page visitée sur le site;Page visitée sur le site;India;Select;Select;Intéressé par d'autres cours;Faible;Moyen;11.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
595223;API;Olark Chat;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;4.0;10;2.0;Formulaire soumis sur le site;Modifié;India;Mumbai;Finance Management;Déjà un étudiant;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
606978;Soumission landing page;Organic Search;Select;Pas sur;Non;Non;Sans emploi;0;5.0;89;5.0;Page visitée sur le site;Modifié;India;Autres villes métropolitaines;Media and Advertising;Numéro invalide;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
658398;API;Organic Search;Lead potentiel;Peu pertinent;Non;Non;Etudiant;1;5.0;1234;1.67;Email ouvert;Email ouvert;India;Thane et sa périphérie;International Business;Reviendra après avoir lu le courriel;Elevé;Elevé;16.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
592552;Soumission landing page;Direct Traffic;;;Non;Non;;0;3.0;331;1.5;Email ouvert;Email ouvert;India;Mumbai;Hospitality Management;;Faible;Moyen;12.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
618401;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;4.0;1107;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
585799;API;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;9.0;38;1.8;Conversation Chat;Conversation Chat;India;Mumbai;IT Projects Management;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
644000;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;;1835;;;Modifié;;Select;Select;Fermé;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
645154;API;Olark Chat;Select;;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;Appelé;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
596360;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Oui;Non;Sans emploi;0;1.0;71;1.0;Email rejeté;Modifié;India;Mumbai;Finance Management;Déjà un étudiant;Faible;Elevé;12.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
638626;API;Olark Chat;Select;;Non;Non;Sans emploi;1;4.0;40;2.0;Page visitée sur le site;Page visitée sur le site;;Select;Select;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
589114;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;3.0;55;3.0;SMS envoyé;SMS envoyé;United States;Mumbai;Human Resource Management;Numéro non fourni;Moyen;Elevé;13.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
653943;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;;1743;;;Modifié;;Select;Select;Fermé;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
647132;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
612884;Soumission landing page;Google;Autre leads;Pas sur;Non;Non;Sans emploi;0;3.0;256;3.0;Formulaire soumis sur le site;Modifié;India;Mumbai;Human Resource Management;Titulaire d'un diplôme (non éligible);;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
654184;Importation de lead;Facebook;Select;Pas sur;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Modifié;;Autres villes métropolitaines;Select;Intéressé par un MBA full-time;Moyen;Moyen;14.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
639157;API;Organic Search;Select;;Non;Non;Sans emploi;1;7.0;1141;1.75;Conversation Chat;Conversation Chat;India;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
594428;Soumission landing page;Direct Traffic;;;Non;Non;;1;5.0;484;5.0;SMS envoyé;SMS envoyé;India;Mumbai;Banking, Investment And Insurance;;Faible;Elevé;12.0;18.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
600073;Soumission landing page;Google;Select;;Oui;Non;Sans emploi;0;5.0;17;5.0;Email rejeté;Modifié;India;Mumbai;Human Resource Management;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
621675;Soumission landing page;Google;Select;;Non;Non;Sans emploi;0;7.0;1061;7.0;Email ouvert;Email ouvert;India;Autres villes de Maharashtra;Banking, Investment And Insurance;;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
597759;Soumission landing page;Organic Search;Select;;Non;Non;Sans emploi;0;5.0;912;5.0;Email ouvert;Email ouvert;India;Autres villes;Marketing Management;Numéro invalide;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
589287;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;2.0;1198;2.0;Page visitée sur le site;Modifié;India;Autres villes de Maharashtra;Human Resource Management;Appelé;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
654528;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Modifié;;;;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
641467;API;Google;Select;;Non;Non;Sans emploi;0;2.0;738;2.0;Conversation Chat;Modifié;India;Select;Select;Intéressé par d'autres cours;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
612877;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
620704;Soumission landing page;Google;Lead potentiel;Peu pertinent;Non;Non;Sans emploi;1;5.0;1205;5.0;Email ouvert;Email ouvert;India;Mumbai;Human Resource Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
608169;Soumission landing page;Direct Traffic;;;Oui;Non;;0;2.0;165;2.0;Email rejeté;Modifié;India;Thane et sa périphérie;IT Projects Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
617188;API;Organic Search;Lead potentiel;Peu pertinent;Non;Non;Sans emploi;1;2.0;1223;2.0;SMS envoyé;SMS envoyé;India;Autres villes;Finance Management;Intéressé pour la prochaine session;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
581400;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;6.0;1048;3.0;SMS envoyé;Modifié;India;Mumbai;Retail Management;Diplôme en cours;Moyen;Elevé;15.0;20.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
606872;Soumission landing page;Direct Traffic;;;Oui;Non;;0;10.0;1442;2.5;Désinscrit;Modifié;India;Mumbai;Finance Management;;Faible;Elevé;11.0;18.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
611640;API;Olark Chat;Select;Pas sur;Non;Non;Professionnel en activité;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;IT Projects Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
633810;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
659463;API;Google;Select;;Non;Non;Sans emploi;1;5.0;1196;5.0;Page visitée sur le site;Modifié;India;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
597925;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;2.0;64;2.0;SMS envoyé;SMS envoyé;India;Mumbai;IT Projects Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
633443;API;Google;Select;;Non;Non;Sans emploi;0;1.0;36;1.0;Converti en lead;Modifié;India;Select;Select;Intéressé par un MBA full-time;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
601745;API;Olark Chat;Select;Pas sur;Non;Non;Sans emploi;0;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
585800;Soumission landing page;Direct Traffic;Autre leads;Peu pertinent;Non;Non;Sans emploi;0;1.0;127;1.0;Converti en lead;Modifié;India;Mumbai;International Business;Intéressé par d'autres cours;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
579928;Soumission landing page;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Etudiant;1;9.0;287;3.0;Page visitée sur le site;Modifié;India;Mumbai;Media and Advertising;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;19.0;Non;Non;Non;Non;Non;Non;Non;Publicité;Non;Non;Non;Non;Non
639564;API;Olark Chat;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
624682;Soumission landing page;Google;;;Oui;Non;;0;2.0;135;2.0;Email rejeté;Modifié;India;Autres villes;Business Administration;;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
599422;API;Google;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;476;1.0;Conversation Chat;Modifié;India;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
602459;Formulaire Lead Add;Welingak Website;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
633844;Soumission landing page;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Sans emploi;1;5.0;479;2.5;Email ouvert;Email ouvert;India;Thane et sa périphérie;IT Projects Management;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
600317;Soumission landing page;Google;Select;Pas sur;Non;Non;Sans emploi;0;11.0;67;11.0;SMS envoyé;SMS envoyé;India;Mumbai;Finance Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
595413;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;4.0;3;4.0;SMS envoyé;SMS envoyé;India;Mumbai;Marketing Management;Occupé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
588696;API;Google;Select;;Non;Non;Sans emploi;0;1.0;2059;1.0;Converti en lead;Modifié;India;Select;Select;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
650025;Soumission landing page;Direct Traffic;Select;;Oui;Non;Sans emploi;0;10.0;824;10.0;Page visitée sur le site;Page visitée sur le site;India;Mumbai;Travel and Tourism;Numéro invalide;Elevé;Moyen;17.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
592413;API;Olark Chat;Select;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Autres villes;Banking, Investment And Insurance;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;14.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
619556;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Injoignable;Injoignable;;Mumbai;Finance Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
652641;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;4.0;213;4.0;Email ouvert;Email ouvert;India;Select;Select;Appelé;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
639977;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Supply Chain Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
626188;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Email ouvert;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
596060;API;Olark Chat;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
631869;Soumission landing page;Organic Search;Select;Pas sur;Non;Non;Sans emploi;0;4.0;502;4.0;Email ouvert;Email ouvert;India;Mumbai;Media and Advertising;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
617213;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;2.0;348;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
605602;Soumission landing page;Direct Traffic;Select;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;66;2.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
585386;Soumission landing page;Direct Traffic;Select;Pas du tout pertinent;Non;Non;Etudiant;0;3.0;127;1.5;Email ouvert;Email ouvert;India;Mumbai;IT Projects Management;Déjà un étudiant;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
600204;API;Olark Chat;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Sans emploi;0;3.0;200;1.5;A cliqué sur le lien dans le mail;A cliqué sur le lien dans le mail;;Select;Select;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
